year,game_datetime,game_pk,position,AB,OBP,SLG,OPS
2022,2022-05-21T22:10:00Z,661399,DH,5,0.4,0.6,1.0
2022,2022-05-21T23:10:00Z,661280,DH,5,0.6,1.4,2.0
2022,2022-05-22T17:40:00Z,661398,DH,2,0.333,0.0,0.333
2022,2022-05-22T15:35:00Z,662479,DH,0,,,
2022,2022-05-22T18:20:00Z,663150,DH,2,0.75,2.0,2.75
2022,2022-05-22T17:35:00Z,661611,DH,4,0.0,0.0,0.0
2022,2022-05-22T19:10:00Z,662982,DH,4,0.25,0.25,0.5
2022,2022-05-22T20:05:00Z,662076,DH,2,0.667,1.0,1.667
2022,2022-05-23T22:35:00Z,662455,DH,4,0.0,0.0,0.0
2022,2022-05-23T22:40:00Z,663073,DH,4,0.25,1.0,1.25
2022,2022-05-23T23:05:00Z,662524,DH,4,0.25,0.5,0.75
2022,2022-05-22T18:10:00Z,661248,DH,4,0.0,0.0,0.0
2022,2022-05-23T23:20:00Z,661544,DH,4,0.5,0.5,1.0
2022,2022-05-24T01:40:00Z,663340,DH,4,0.4,0.5,0.9
2022,2022-05-24T01:45:00Z,662075,DH,0,,,
2022,2022-05-24T01:40:00Z,662257,DH,4,0.8,0.75,1.55
2022,2022-05-23T23:45:00Z,661999,DH,4,0.25,1.0,1.25
2022,2022-05-24T22:35:00Z,662454,DH,4,0.0,0.0,0.0
2022,2022-05-24T22:40:00Z,663103,DH,3,0.0,0.0,0.0
2022,2022-05-24T23:20:00Z,661543,DH,5,0.2,0.2,0.4
2022,2022-05-24T23:45:00Z,661998,DH,4,0.0,0.0,0.0
2022,2022-05-24T23:05:00Z,662536,DH,5,0.6,0.6,1.2
2022,2022-05-25T01:40:00Z,663339,DH,4,0.4,1.0,1.4
2022,2022-05-25T01:40:00Z,662229,DH,3,0.5,0.333,0.833
2022,2022-05-25T01:45:00Z,662074,DH,6,0.333,0.833,1.167
2022,2022-05-25T19:45:00Z,662093,DH,4,0.0,0.0,0.0
2022,2022-05-25T20:05:00Z,662527,DH,3,0.667,1.0,1.667
2022,2022-05-25T16:35:00Z,662453,DH,4,0.5,0.5,1.0
2022,2022-05-25T20:10:00Z,662228,DH,4,0.25,0.25,0.5
2022,2022-05-25T22:40:00Z,663082,DH,4,0.0,0.0,0.0
2022,2022-05-26T16:35:00Z,663081,DH,4,0.5,0.75,1.25
2022,2022-05-25T23:20:00Z,661542,DH,3,0.75,1.333,2.083
2022,2022-05-26T23:05:00Z,662515,DH,3,0.5,0.333,0.833
2022,2022-05-26T23:20:00Z,661574,DH,3,0.5,0.333,0.833
2022,2022-05-27T01:40:00Z,663338,DH,3,0.667,1.667,2.333
2022,2022-05-26T23:45:00Z,661997,DH,3,0.6,0.333,0.933
2022,2022-05-27T22:40:00Z,663080,DH,3,0.75,0.667,1.417
2022,2022-05-27T23:10:00Z,662543,DH,3,0.25,0.0,0.25
2022,2022-05-27T23:20:00Z,661539,DH,3,0.333,0.667,1.0
2022,2022-05-28T01:40:00Z,662281,DH,4,0.25,1.0,1.25
2022,2022-05-28T00:15:00Z,661992,DH,4,0.0,0.0,0.0
2022,2022-05-28T01:40:00Z,663347,DH,2,0.6,0.0,0.6
2022,2022-05-28T16:05:00Z,662514,DH,3,0.6,0.333,0.933
2022,2022-05-28T16:05:00Z,662514,DH,3,0.6,0.333,0.933
2022,2022-05-28T22:05:00Z,662513,DH,4,0.5,1.0,1.5
2022,2022-05-28T18:15:00Z,661991,DH,4,0.75,1.5,2.25
2022,2022-05-28T20:10:00Z,661537,DH,3,0.5,0.333,0.833
2022,2022-05-28T20:10:00Z,663118,DH,3,0.0,0.0,0.0
2022,2022-05-28T23:15:00Z,663330,DH,4,0.0,0.0,0.0
2022,2022-05-28T23:15:00Z,662556,DH,3,0.0,0.0,0.0
2022,2022-05-29T15:35:00Z,663072,DH,4,0.25,0.25,0.5
2022,2022-05-29T02:10:00Z,662280,DH,3,0.6,0.333,0.933
2022,2022-05-30T23:40:00Z,663147,DH,4,0.0,0.0,0.0
2022,2022-05-29T17:35:00Z,662512,DH,4,0.25,0.5,0.75
2022,2022-05-29T17:35:00Z,661517,DH,4,0.5,0.75,1.25
2022,2022-05-29T18:15:00Z,661990,DH,3,0.333,0.333,0.667
2022,2022-05-29T20:10:00Z,663328,DH,4,0.25,0.5,0.75
2022,2022-05-29T20:10:00Z,662279,DH,4,0.25,0.25,0.5
2022,2022-05-30T17:05:00Z,663149,DH,5,0.2,0.2,0.4
2022,2022-05-30T20:10:00Z,662992,DH,4,0.25,0.25,0.5
2022,2022-05-30T20:05:00Z,661613,DH,4,0.0,0.0,0.0
2022,2022-05-30T23:10:00Z,662545,DH,5,0.0,0.0,0.0
2022,2022-05-30T18:15:00Z,661989,DH,2,0.5,0.0,0.5
2022,2022-05-31T00:10:00Z,663327,DH,3,0.25,0.0,0.25
2022,2022-05-29T23:08:00Z,662555,DH,2,0.8,0.5,1.3
2022,2022-05-31T02:10:00Z,662743,DH,4,0.25,1.0,1.25
2022,2022-05-31T23:10:00Z,662544,DH,0,,,
2022,2022-05-31T22:45:00Z,661618,DH,4,0.5,0.5,1.0
2022,2022-06-01T02:10:00Z,662735,DH,2,0.5,0.0,0.5
2022,2022-06-01T00:05:00Z,663154,DH,5,0.2,0.4,0.6
2022,2022-05-31T23:45:00Z,661977,DH,3,0.333,0.333,0.667
2022,2022-06-01T17:15:00Z,661982,DH,2,0.75,0.5,1.25
2022,2022-06-01T19:15:00Z,662991,DH,4,0.5,0.25,0.75
2022,2022-06-01T01:40:00Z,663329,DH,5,0.2,0.4,0.6
2022,2022-06-01T17:10:00Z,662457,DH,3,0.75,0.667,1.417
2022,2022-06-01T19:15:00Z,662991,DH,4,0.5,0.25,0.75
2022,2022-06-01T19:10:00Z,662981,DH,4,0.0,0.0,0.0
2022,2022-06-01T19:40:00Z,663326,DH,4,0.0,0.0,0.0
2022,2022-06-01T22:05:00Z,661612,DH,4,0.0,0.0,0.0
2022,2022-06-02T00:05:00Z,663184,DH,3,0.25,0.0,0.25
2022,2022-06-02T00:10:00Z,662721,DH,4,0.5,0.5,1.0
2022,2022-06-02T22:40:00Z,661397,DH,4,0.25,0.25,0.5
2022,2022-06-03T00:40:00Z,663000,DH,5,0.8,0.8,1.6
2022,2022-06-03T02:10:00Z,662693,DH,4,0.0,0.0,0.0
2022,2022-06-03T00:05:00Z,663139,DH,3,0.6,1.333,1.933
2022,2022-06-02T22:40:00Z,663091,DH,2,0.75,2.0,2.75
2022,2022-06-02T23:40:00Z,661340,DH,4,0.0,0.0,0.0
2022,2022-06-03T18:20:00Z,663153,DH,0,,,
2022,2022-06-03T22:40:00Z,663119,DH,2,0.75,0.5,1.25
2022,2022-06-03T23:05:00Z,661642,DH,4,0.5,2.0,2.5
2022,2022-06-03T23:05:00Z,662452,DH,3,0.6,0.333,0.933
2022,2022-06-04T00:10:00Z,661334,DH,4,0.0,0.0,0.0
2022,2022-06-04T00:40:00Z,662980,DH,4,0.0,0.0,0.0
2022,2022-06-03T22:40:00Z,661396,DH,0,,,
2022,2022-06-04T17:20:00Z,663179,DH,4,0.25,0.25,0.5
2022,2022-06-04T02:10:00Z,662720,DH,4,0.25,1.0,1.25
2022,2022-06-04T20:05:00Z,662451,DH,3,0.333,0.333,0.667
2022,2022-06-04T23:15:00Z,663152,DH,5,0.4,0.6,1.0
2022,2022-06-04T20:10:00Z,663102,DH,4,0.6,1.25,1.85
2022,2022-06-04T20:10:00Z,661214,DH,4,0.0,0.0,0.0
2022,2022-06-04T20:10:00Z,661395,DH,4,0.25,0.25,0.5
2022,2022-06-04T23:15:00Z,661615,DH,2,0.5,0.0,0.5
2022,2022-06-05T17:35:00Z,662450,DH,4,0.0,0.0,0.0
2022,2022-06-05T02:10:00Z,662687,DH,1,0.75,0.0,0.75
2022,2022-06-05T01:10:00Z,662987,DH,5,0.0,0.0,0.0
2022,2022-06-05T17:40:00Z,661394,DH,4,0.5,1.25,1.75
2022,2022-06-05T17:35:00Z,661633,DH,4,0.6,1.5,2.1
2022,2022-06-05T17:40:00Z,663058,DH,4,0.75,0.75,1.5
2022,2022-06-05T18:10:00Z,661241,DH,2,0.5,0.0,0.5
2022,2022-06-05T19:10:00Z,662990,DH,5,0.4,1.0,1.4
2022,2022-06-05T20:10:00Z,662612,DH,4,0.0,0.0,0.0
2022,2022-06-05T23:08:00Z,663138,DH,5,0.4,0.6,1.0
2022,2022-06-07T22:40:00Z,663064,DH,4,0.6,1.5,2.1
2022,2022-06-06T22:40:00Z,663065,DH,4,0.25,0.25,0.5
2022,2022-06-07T23:05:00Z,662449,DH,4,0.25,0.25,0.5
2022,2022-06-07T23:20:00Z,661516,DH,4,0.0,0.0,0.0
2022,2022-06-07T22:40:00Z,661169,DH,5,0.4,0.6,1.0
2022,2022-06-07T01:40:00Z,662278,DH,4,0.25,1.0,1.25
2022,2022-06-08T00:10:00Z,661205,DH,3,0.75,1.0,1.75
2022,2022-06-08T01:40:00Z,662277,DH,3,0.0,0.0,0.0
2022,2022-06-08T01:45:00Z,662092,DH,5,0.0,0.0,0.0
2022,2022-06-08T16:35:00Z,662448,DH,3,0.25,0.0,0.25
2022,2022-06-08T22:40:00Z,661150,DH,4,0.25,0.25,0.5
2022,2022-06-09T00:10:00Z,661188,DH,3,0.0,0.0,0.0
2022,2022-06-08T22:40:00Z,663050,DH,4,0.25,0.25,0.5
2022,2022-06-08T23:20:00Z,661515,DH,3,0.5,0.333,0.833
2022,2022-06-09T01:40:00Z,662223,DH,5,0.4,0.8,1.2
2022,2022-06-09T01:45:00Z,662094,DH,4,0.25,0.25,0.5
2022,2022-06-09T16:35:00Z,663049,DH,4,0.5,0.75,1.25
2022,2022-06-09T18:10:00Z,661194,DH,4,0.4,0.25,0.65
2022,2022-06-09T19:45:00Z,662091,DH,4,0.0,0.0,0.0
2022,2022-06-10T23:05:00Z,661617,DH,4,0.75,0.75,1.5
2022,2022-06-09T22:40:00Z,661149,DH,3,0.75,1.0,1.75
2022,2022-06-10T23:20:00Z,661513,DH,4,0.0,0.0,0.0
2022,2022-06-11T00:15:00Z,661983,DH,4,0.0,0.0,0.0
2022,2022-06-10T23:05:00Z,662511,DH,5,0.8,1.4,2.2
2022,2022-06-11T02:15:00Z,662090,DH,3,0.25,0.0,0.25
2022,2022-06-11T01:40:00Z,662275,DH,5,0.2,0.4,0.6
2022,2022-06-11T20:05:00Z,661614,DH,3,0.75,0.667,1.417
2022,2022-06-11T18:15:00Z,661976,DH,2,0.5,0.0,0.5
2022,2022-06-09T23:20:00Z,661514,DH,3,0.0,0.0,0.0
2022,2022-06-11T20:05:00Z,662510,DH,4,0.5,1.5,2.0
2022,2022-06-11T20:10:00Z,661160,DH,4,0.25,0.5,0.75
2022,2022-06-12T02:10:00Z,662222,DH,4,0.0,0.0,0.0
2022,2022-06-11T23:15:00Z,662089,DH,4,0.5,0.5,1.0
2022,2022-06-12T17:35:00Z,661144,DH,4,0.0,0.0,0.0
2022,2022-06-12T17:35:00Z,661622,DH,4,0.0,0.0,0.0
2022,2022-06-12T17:35:00Z,662542,DH,3,0.5,0.333,0.833
2022,2022-06-12T18:15:00Z,661975,DH,5,0.2,0.4,0.6
2022,2022-06-11T20:10:00Z,662251,DH,4,0.0,0.0,0.0
2022,2022-06-14T17:15:00Z,662018,DH,4,0.5,1.25,1.75
2022,2022-06-12T20:05:00Z,662085,DH,3,0.0,0.0,0.0
2022,2022-06-13T23:05:00Z,662505,DH,5,0.4,0.6,1.0
2022,2022-06-13T23:05:00Z,661629,DH,2,0.75,1.0,1.75
2022,2022-06-12T20:10:00Z,662256,DH,4,0.5,1.25,1.75
2022,2022-06-14T00:05:00Z,663183,DH,3,0.5,0.333,0.833
2022,2022-06-13T23:45:00Z,661974,DH,4,0.0,0.0,0.0
2022,2022-06-14T01:40:00Z,663345,DH,4,0.25,0.25,0.5
2022,2022-06-14T23:45:00Z,661973,DH,4,0.0,0.0,0.0
2022,2022-06-14T23:05:00Z,662503,DH,4,0.0,0.0,0.0
2022,2022-06-14T01:45:00Z,662069,DH,3,0.25,0.0,0.25
2022,2022-06-14T23:05:00Z,661616,DH,3,0.6,0.333,0.933
2022,2022-06-15T00:05:00Z,663182,DH,4,0.25,0.25,0.5
2022,2022-06-15T01:40:00Z,663342,DH,5,0.0,0.0,0.0
2022,2022-06-15T00:40:00Z,662935,DH,5,0.2,0.8,1.0
2022,2022-06-15T01:45:00Z,662068,DH,2,0.0,0.0,0.0
2022,2022-06-14T23:10:00Z,662441,DH,3,0.0,0.0,0.0
2022,2022-06-15T02:10:00Z,662611,DH,2,0.333,0.0,0.333
2022,2022-06-15T19:40:00Z,663336,DH,4,0.0,0.0,0.0
2022,2022-06-15T17:05:00Z,661583,DH,4,0.25,0.25,0.5
2022,2022-06-15T19:45:00Z,662082,DH,3,0.5,1.333,1.833
2022,2022-06-15T23:10:00Z,662480,DH,3,0.25,0.0,0.25
2022,2022-06-15T23:45:00Z,661972,DH,4,0.4,0.5,0.9
2022,2022-06-16T00:40:00Z,662893,DH,5,0.4,0.4,0.8
2022,2022-06-16T00:05:00Z,663155,DH,5,0.2,0.4,0.6
2022,2022-06-16T02:10:00Z,662694,DH,4,0.25,0.25,0.5
2022,2022-06-15T23:05:00Z,662504,DH,4,0.0,0.0,0.0
2022,2022-06-16T18:20:00Z,663125,DH,4,0.25,0.5,0.75
2022,2022-06-16T19:10:00Z,662986,DH,3,0.0,0.0,0.0
2022,2022-06-16T23:05:00Z,662501,DH,3,0.333,0.667,1.0
2022,2022-06-17T17:05:00Z,662580,DH,3,0.25,0.0,0.25
2022,2022-06-16T23:10:00Z,662535,DH,4,0.25,0.25,0.5
2022,2022-06-17T23:05:00Z,662502,DH,3,0.4,0.0,0.4
2022,2022-06-17T18:20:00Z,663124,DH,4,0.25,0.25,0.5
2022,2022-06-17T23:05:00Z,662437,DH,2,0.333,0.0,0.333
2022,2022-06-17T22:40:00Z,663063,DH,3,0.75,0.667,1.417
2022,2022-06-18T01:40:00Z,663335,DH,3,0.5,0.333,0.833
2022,2022-06-17T23:10:00Z,662534,DH,4,0.25,0.25,0.5
2022,2022-06-18T00:40:00Z,662985,DH,4,0.8,1.25,2.05
2022,2022-06-18T02:10:00Z,662719,DH,3,0.4,0.0,0.4
2022,2022-06-18T20:10:00Z,662533,DH,3,0.5,0.333,0.833
2022,2022-06-18T20:05:00Z,661123,DH,4,0.6,1.25,1.85
2022,2022-06-18T20:35:00Z,662500,DH,4,0.0,0.0,0.0
2022,2022-06-18T23:15:00Z,662686,DH,5,0.2,0.2,0.4
2022,2022-06-18T20:10:00Z,663062,DH,4,0.25,0.25,0.5
2022,2022-06-19T01:10:00Z,662999,DH,4,0.5,1.5,2.0
2022,2022-06-18T18:20:00Z,663239,DH,4,0.25,1.0,1.25
2022,2022-06-19T02:10:00Z,663351,DH,0,,,
2022,2022-06-19T17:35:00Z,661122,DH,4,0.0,0.0,0.0
2022,2022-06-19T16:05:00Z,662553,DH,4,0.4,0.25,0.65
2022,2022-06-19T17:40:00Z,662532,DH,3,0.0,0.0,0.0
2022,2022-06-19T18:20:00Z,663218,DH,4,0.25,0.25,0.5
2022,2022-06-19T17:40:00Z,663061,DH,3,0.5,0.333,0.833
2022,2022-06-19T20:10:00Z,662590,DH,3,0.5,0.333,0.833
2022,2022-06-19T19:10:00Z,662998,DH,4,0.25,0.25,0.5
2022,2022-06-19T20:10:00Z,663334,DH,4,0.5,2.0,2.5
2022,2022-06-20T17:10:00Z,662522,DH,2,0.5,0.0,0.5
2022,2022-06-20T23:05:00Z,661121,DH,4,0.6,0.75,1.35
2022,2022-06-20T23:20:00Z,661143,DH,4,0.25,0.25,0.5
2022,2022-06-21T00:10:00Z,661186,DH,4,0.0,0.0,0.0
2022,2022-06-21T01:40:00Z,662221,DH,4,0.0,0.0,0.0
2022,2022-06-21T22:40:00Z,663041,DH,4,0.0,0.0,0.0
2022,2022-06-21T23:05:00Z,661124,DH,2,1.0,1.5,2.5
2022,2022-06-21T23:20:00Z,661142,DH,5,0.2,0.8,1.0
2022,2022-06-22T01:40:00Z,662248,DH,3,0.4,0.0,0.4
2022,2022-06-21T22:40:00Z,661148,DH,4,0.5,0.5,1.0
2022,2022-06-22T22:40:00Z,663040,DH,4,0.25,0.5,0.75
2022,2022-06-22T20:10:00Z,662245,DH,5,0.4,1.0,1.4
2022,2022-06-22T22:40:00Z,661393,DH,4,0.5,1.25,1.75
2022,2022-06-22T23:05:00Z,661107,DH,0,,,
2022,2022-06-23T00:10:00Z,661230,DH,4,0.5,1.5,2.0
2022,2022-06-22T00:10:00Z,661192,DH,3,0.25,0.0,0.25
2022,2022-06-23T16:10:00Z,661392,DH,3,0.75,1.0,1.75
2022,2022-06-22T23:20:00Z,661141,DH,4,0.5,0.5,1.0
2022,2022-06-23T16:20:00Z,661140,DH,4,0.0,0.0,0.0
2022,2022-06-23T16:35:00Z,663039,DH,5,0.2,0.2,0.4
2022,2022-06-24T01:40:00Z,662227,DH,4,0.25,0.25,0.5
2022,2022-06-23T16:35:00Z,661106,DH,4,0.25,0.25,0.5
2022,2022-06-24T22:40:00Z,661382,DH,3,0.5,0.333,0.833
2022,2022-06-24T23:20:00Z,661139,DH,4,0.0,0.0,0.0
2022,2022-06-23T18:10:00Z,661183,DH,2,0.75,1.0,1.75
2022,2022-06-25T00:10:00Z,661190,DH,3,0.5,0.333,0.833
2022,2022-06-25T00:15:00Z,661971,DH,4,0.25,0.25,0.5
2022,2022-06-25T01:40:00Z,663333,DH,2,0.5,0.0,0.5
2022,2022-06-25T01:40:00Z,662255,DH,4,0.0,0.0,0.0
2022,2022-06-25T02:15:00Z,662067,DH,4,0.0,0.0,0.0
2022,2022-06-25T18:15:00Z,661970,DH,4,0.25,0.5,0.75
2022,2022-06-25T20:10:00Z,661381,DH,4,0.25,0.25,0.5
2022,2022-06-25T20:10:00Z,661264,DH,3,0.5,1.333,1.833
2022,2022-06-26T02:10:00Z,663346,DH,3,0.5,0.333,0.833
2022,2022-06-25T23:15:00Z,662083,DH,3,0.5,0.667,1.167
2022,2022-06-25T23:15:00Z,661138,DH,3,0.5,1.333,1.833
2022,2022-06-26T02:10:00Z,662247,DH,3,0.25,0.0,0.25
2022,2022-06-26T16:05:00Z,661380,DH,3,0.0,0.0,0.0
2022,2022-06-26T18:10:00Z,661206,DH,3,0.6,0.333,0.933
2022,2022-06-26T20:05:00Z,662061,DH,4,0.25,0.25,0.5
2022,2022-06-26T20:10:00Z,663331,DH,3,0.6,0.333,0.933
2022,2022-06-26T18:15:00Z,661969,DH,4,0.25,1.0,1.25
2022,2022-06-26T20:10:00Z,662254,DH,4,0.0,0.0,0.0
2022,2022-06-26T23:08:00Z,661512,DH,3,0.4,0.0,0.4
2022,2022-06-27T23:05:00Z,662487,DH,4,0.0,0.0,0.0
2022,2022-06-28T00:40:00Z,662912,DH,4,0.5,0.75,1.25
2022,2022-06-27T23:45:00Z,661968,DH,4,0.5,2.0,2.5
2022,2022-06-28T23:05:00Z,661580,DH,4,0.0,0.0,0.0
2022,2022-06-28T23:05:00Z,662484,DH,4,0.0,0.0,0.0
2022,2022-06-28T23:45:00Z,661967,DH,4,0.25,0.25,0.5
2022,2022-06-29T00:05:00Z,663231,DH,4,0.6,0.5,1.1
2022,2022-06-29T00:40:00Z,662911,DH,4,0.2,0.0,0.2
2022,2022-06-28T23:10:00Z,662521,DH,0,,,
2022,2022-06-29T01:40:00Z,663344,DH,3,0.8,0.667,1.467
2022,2022-06-29T01:45:00Z,662060,DH,4,0.5,0.5,1.0
2022,2022-06-29T17:10:00Z,662440,DH,2,0.333,0.0,0.333
2022,2022-06-29T17:05:00Z,662493,DH,3,0.8,0.667,1.467
2022,2022-06-29T19:40:00Z,663325,DH,4,0.0,0.0,0.0
2022,2022-06-29T19:45:00Z,662080,DH,4,0.5,0.75,1.25
2022,2022-06-29T23:45:00Z,661134,DH,4,0.25,0.25,0.5
2022,2022-06-30T00:40:00Z,662894,DH,4,0.25,0.25,0.5
2022,2022-06-30T00:05:00Z,663215,DH,2,0.8,1.0,1.8
2022,2022-06-29T23:05:00Z,661584,DH,4,0.0,0.0,0.0
2022,2022-06-30T23:05:00Z,661105,DH,3,0.5,0.667,1.167
2022,2022-06-30T22:05:00Z,661579,DH,5,0.4,1.6,2.0
2022,2022-07-01T02:10:00Z,662733,DH,3,0.333,1.0,1.333
2022,2022-07-01T00:05:00Z,663199,DH,5,0.5,0.6,1.1
2022,2022-07-01T18:20:00Z,663185,DH,4,0.0,0.0,0.0
2022,2022-07-01T22:05:00Z,661582,DH,4,0.25,1.0,1.25
2022,2022-07-01T22:05:00Z,662492,DH,4,0.0,0.0,0.0
2022,2022-07-01T22:40:00Z,663038,DH,3,0.25,0.0,0.25
2022,2022-07-01T23:05:00Z,661104,DH,0,,,
2022,2022-07-01T23:10:00Z,662439,DH,3,0.25,0.0,0.25
2022,2022-07-02T00:10:00Z,662997,DH,4,0.25,1.0,1.25
2022,2022-07-02T20:05:00Z,661581,DH,5,0.0,0.0,0.0
2022,2022-07-02T02:10:00Z,662609,DH,3,0.5,0.333,0.833
2022,2022-07-02T20:05:00Z,662101,DH,4,0.25,0.5,0.75
2022,2022-07-02T02:15:00Z,662079,DH,4,0.0,0.0,0.0
2022,2022-07-02T20:05:00Z,661103,DH,3,0.5,0.333,0.833
2022,2022-07-02T20:10:00Z,662456,DH,4,0.25,0.25,0.5
2022,2022-07-02T20:10:00Z,663037,DH,3,0.25,0.0,0.25
2022,2022-07-02T20:05:00Z,662482,DH,4,0.0,0.0,0.0
2022,2022-07-02T23:15:00Z,663198,DH,4,0.25,0.25,0.5
2022,2022-07-02T23:15:00Z,662718,DH,4,0.25,0.5,0.75
2022,2022-07-03T01:10:00Z,662910,DH,5,0.4,0.6,1.0
2022,2022-07-03T17:35:00Z,662486,DH,5,0.2,0.2,0.4
2022,2022-07-03T17:35:00Z,661102,DH,4,0.75,0.75,1.5
2022,2022-07-03T17:40:00Z,662509,DH,4,0.0,0.0,0.0
2022,2022-07-03T17:40:00Z,663052,DH,3,0.0,0.0,0.0
2022,2022-07-03T18:20:00Z,663186,DH,4,0.4,0.25,0.65
2022,2022-07-03T20:10:00Z,662684,DH,3,0.6,0.333,0.933
2022,2022-07-03T20:05:00Z,662099,DH,0,,,
2022,2022-07-03T23:08:00Z,661630,DH,4,0.25,0.25,0.5
2022,2022-07-03T19:10:00Z,662913,DH,4,0.5,2.0,2.5
2022,2022-07-04T15:05:00Z,662541,DH,4,0.25,0.25,0.5
2022,2022-07-04T20:10:00Z,661181,DH,2,0.75,1.0,1.75
2022,2022-07-04T22:10:00Z,663343,DH,4,0.25,0.5,0.75
2022,2022-07-04T22:40:00Z,663036,DH,4,0.25,0.25,0.5
2022,2022-07-04T22:40:00Z,662270,DH,3,0.25,0.0,0.25
2022,2022-07-04T23:20:00Z,661511,DH,4,0.25,0.25,0.5
2022,2022-07-05T01:10:00Z,662732,DH,4,0.75,0.75,1.5
2022,2022-07-05T20:10:00Z,662226,DH,4,0.4,0.25,0.65
2022,2022-07-05T22:40:00Z,661379,DH,3,0.5,1.333,1.833
2022,2022-07-05T23:05:00Z,661578,DH,0,,,
2022,2022-07-05T22:40:00Z,663035,DH,3,0.5,0.333,0.833
2022,2022-07-05T23:05:00Z,662329,DH,4,0.25,1.0,1.25
2022,2022-07-05T23:20:00Z,661510,DH,4,0.25,0.5,0.75
2022,2022-07-06T01:40:00Z,663320,DH,3,0.25,0.0,0.25
2022,2022-07-06T00:10:00Z,661187,DH,3,0.25,0.0,0.25
2022,2022-07-07T18:10:00Z,663071,DH,4,0.75,1.5,2.25
2022,2022-07-06T02:10:00Z,662731,DH,4,0.5,0.5,1.0
2022,2022-07-06T18:10:00Z,661225,DH,4,0.25,0.25,0.5
2022,2022-07-06T22:40:00Z,663051,DH,4,0.2,0.0,0.2
2022,2022-07-06T23:05:00Z,662328,DH,3,0.0,0.0,0.0
2022,2022-07-06T22:40:00Z,661378,DH,3,0.25,0.0,0.25
2022,2022-07-06T23:20:00Z,661509,DH,3,0.333,1.333,1.667
2022,2022-07-06T23:05:00Z,661564,DH,4,0.0,0.0,0.0
2022,2022-07-07T01:40:00Z,663318,DH,4,0.6,0.75,1.35
2022,2022-07-07T02:10:00Z,662630,DH,3,0.25,0.0,0.25
2022,2022-07-07T23:10:00Z,663140,DH,4,0.5,0.5,1.0
2022,2022-07-07T23:10:00Z,662508,DH,4,0.75,1.75,2.5
2022,2022-07-07T20:05:00Z,661566,DH,4,0.5,1.5,2.0
2022,2022-07-07T23:20:00Z,661521,DH,4,0.4,0.5,0.9
2022,2022-07-08T01:40:00Z,663317,DH,2,0.75,0.5,1.25
2022,2022-07-08T01:40:00Z,662253,DH,3,0.75,0.667,1.417
2022,2022-07-08T02:10:00Z,662730,DH,3,0.333,1.333,1.667
2022,2022-07-08T22:40:00Z,663053,DH,4,0.0,0.0,0.0
2022,2022-07-08T23:10:00Z,662498,DH,2,0.333,0.0,0.333
2022,2022-07-09T00:10:00Z,661177,DH,3,0.75,0.667,1.417
2022,2022-07-08T23:20:00Z,661522,DH,4,0.4,0.25,0.65
2022,2022-07-09T00:15:00Z,661136,DH,4,0.5,0.5,1.0
2022,2022-07-09T01:40:00Z,662225,DH,4,0.2,0.0,0.2
2022,2022-07-09T02:10:00Z,662610,DH,2,0.75,2.0,2.75
2022,2022-07-09T18:15:00Z,661137,DH,3,0.25,0.0,0.25
2022,2022-07-09T01:40:00Z,663319,DH,4,0.0,0.0,0.0
2022,2022-07-09T20:10:00Z,663310,DH,3,0.4,0.0,0.4
2022,2022-07-09T20:10:00Z,663092,DH,5,0.8,1.2,2.0
2022,2022-07-09T20:10:00Z,661508,DH,3,0.0,0.0,0.0
2022,2022-07-09T20:10:00Z,662497,DH,3,0.25,0.0,0.25
2022,2022-07-09T23:15:00Z,662266,DH,4,0.25,0.25,0.5
2022,2022-07-09T20:10:00Z,661224,DH,4,0.5,0.5,1.0
2022,2022-07-10T17:35:00Z,661520,DH,4,0.4,0.25,0.65
2022,2022-07-10T02:10:00Z,662683,DH,3,0.5,0.333,0.833
2022,2022-07-10T18:10:00Z,661178,DH,3,0.5,0.667,1.167
2022,2022-07-10T17:40:00Z,662496,DH,0,,,
2022,2022-07-10T20:10:00Z,663307,DH,3,0.5,1.333,1.833
2022,2022-07-10T18:15:00Z,661135,DH,2,0.75,0.5,1.25
2022,2022-07-10T17:40:00Z,663048,DH,4,0.75,0.75,1.5
2022,2022-07-10T20:10:00Z,662729,DH,3,0.5,0.667,1.167
2022,2022-07-10T20:10:00Z,662198,DH,2,0.333,0.0,0.333
2022,2022-07-11T22:40:00Z,661324,DH,4,0.25,0.5,0.75
2022,2022-07-11T23:20:00Z,661507,DH,4,0.25,0.5,0.75
2022,2022-07-12T22:40:00Z,661377,DH,4,0.25,0.25,0.5
2022,2022-07-11T23:15:00Z,661120,DH,4,0.25,0.5,0.75
2022,2022-07-12T23:20:00Z,661506,DH,3,0.25,0.0,0.25
2022,2022-07-12T23:45:00Z,661119,DH,3,0.5,1.333,1.833
2022,2022-07-12T01:45:00Z,662100,DH,4,0.75,1.0,1.75
2022,2022-07-12T00:40:00Z,662996,DH,4,0.6,1.25,1.85
2022,2022-07-13T00:40:00Z,662984,DH,4,0.5,1.25,1.75
2022,2022-07-13T00:05:00Z,663187,DH,4,0.25,0.25,0.5
2022,2022-07-13T01:45:00Z,662108,DH,3,0.5,0.333,0.833
2022,2022-07-13T22:05:00Z,662531,DH,4,0.25,0.25,0.5
2022,2022-07-13T22:05:00Z,662531,DH,4,0.25,0.25,0.5
2022,2022-07-13T16:05:00Z,662517,DH,5,0.2,0.4,0.6
