game_id,year,team_name,pitcher_old,pitcher_new
663360,2022,Colorado Rockies,Carlos Estévez,Justin Lawrence
663360,2022,Arizona Diamondbacks,Merrill Kelly,Mark Melancon
661397,2022,San Francisco Giants,Alex Wood,Camilo Doval
661671,2022,Minnesota Twins,Jharel Cotton,Joe Smith
661671,2022,Detroit Tigers,Michael Fulmer,Gregory Soto
662278,2022,San Diego Padres,Blake Snell,Steven Wilson
662278,2022,New York Mets,Joely Rodríguez,Drew Smith
662278,2022,San Diego Padres,Craig Stammen,Tim Hill
662187,2022,Tampa Bay Rays,Josh Fleming,Jalen Beeks
662187,2022,Seattle Mariners,Andrés Muñoz,Anthony Misiewicz
662187,2022,Seattle Mariners,Anthony Misiewicz,Wyatt Mills
662187,2022,Tampa Bay Rays,J.P. Feyereisen,Ryan Thompson
662187,2022,Tampa Bay Rays,Ryan Thompson,Brooks Raley
661546,2022,Atlanta Braves,Will Smith,Kenley Jansen
661546,2022,San Diego Padres,Sean Manaea,Steven Wilson
661546,2022,San Diego Padres,Steven Wilson,Nabil Crismatt
663134,2022,Texas Rangers,Taylor Hearn,Dennis Santana
661247,2022,Baltimore Orioles,Jordan Lyles,Cionel Pérez
661247,2022,Baltimore Orioles,Cionel Pérez,Joey Krehbiel
661247,2022,Baltimore Orioles,Joey Krehbiel,Bryan Baker
661247,2022,Seattle Mariners,Matt Festa,Paul Sewald
661247,2022,Baltimore Orioles,Dillon Tate,Jorge López
662379,2022,Los Angeles Angels,Jhonathan Díaz,Oliver Ortega
662379,2022,Oakland Athletics,Paul Blackburn,Sam Moll
662379,2022,Los Angeles Angels,Oliver Ortega,Aaron Loup
662379,2022,Oakland Athletics,Sam Moll,Zach Jackson
662379,2022,Oakland Athletics,Kirby Snead,Lou Trivino
661820,2022,Texas Rangers,Jon Gray,José Leclerc
663134,2022,Texas Rangers,Taylor Hearn,Dennis Santana
661340,2022,San Diego Padres,Taylor Rogers,Nabil Crismatt
662272,2022,Miami Marlins,Sandy Alcantara,Richard Bleier
662737,2022,Boston Red Sox,Nathan Eovaldi,John Schreiber
662103,2022,St. Louis Cardinals,Jordan Hicks,Génesis Cabrera
662103,2022,St. Louis Cardinals,Génesis Cabrera,Ryan Helsley
662103,2022,San Francisco Giants,Tyler Rogers,Camilo Doval
663071,2022,Cincinnati Reds,Mike Minor,Luis Cessa
663071,2022,Cincinnati Reds,Luis Cessa,Ian Gibaut
663139,2022,St. Louis Cardinals,Matthew Liberatore,Nick Wittgren
663139,2022,Chicago Cubs,Keegan Thompson,Michael Rucker
663139,2022,St. Louis Cardinals,T.J. McFarland,Kodi Whitley
661387,2022,Kansas City Royals,Daniel Lynch IV,Wyatt Mills
661387,2022,Kansas City Royals,Wyatt Mills,Dylan Coleman
663142,2022,Chicago Cubs,Daniel Norris,Keegan Thompson
662844,2022,Detroit Tigers,Michael Pineda,Wily Peralta
662844,2022,Baltimore Orioles,Bruce Zimmermann,Dillon Tate
663064,2022,Arizona Diamondbacks,Tyler Gilbert,Caleb Smith
663064,2022,Cincinnati Reds,Jared Solomon,Joel Kuhnel
663064,2022,Arizona Diamondbacks,Noé Ramirez,Jake Hager
662224,2022,San Diego Padres,Nick Martinez,Luis García
661903,2022,Tampa Bay Rays,Ryan Yarbrough,J.P. Feyereisen
661903,2022,Toronto Blue Jays,Hyun Jin Ryu,Yimi García
662693,2022,New York Mets,Taijuan Walker,Colin Holderman
661169,2022,Washington Nationals,Joan Adon,Andrés Machado
661169,2022,Washington Nationals,Jordan Weems,Evan Lee
661345,2022,Kansas City Royals,Daniel Lynch IV,Joel Payamps
661170,2022,Baltimore Orioles,Kyle Bradish,Bryan Baker
662250,2022,Colorado Rockies,Ryan Feltner,Jake Bird
662250,2022,Colorado Rockies,Robert Stephenson,Ty Blach
661414,2022,Miami Marlins,Trevor Rogers,Steven Okert
661414,2022,Milwaukee Brewers,Trevor Gott,Jandel Gustave
661628,2022,New York Mets,Trevor Williams,Seth Lugo
661628,2022,Philadelphia Phillies,Zack Wheeler,Connor Brogdon
661628,2022,New York Mets,Seth Lugo,Joely Rodríguez
661628,2022,Philadelphia Phillies,Nick Nelson,Darick Hall
662384,2022,Pittsburgh Pirates,Chris Stratton,David Bednar
663119,2022,Cincinnati Reds,Jeff Hoffman,Joel Kuhnel
663119,2022,Cincinnati Reds,Joel Kuhnel,Ross Detwiler
663119,2022,Washington Nationals,Víctor Arano,Kyle Finnegan
662449,2022,Pittsburgh Pirates,Jose Quintana,Tyler Beede
662449,2022,Pittsburgh Pirates,Tyler Beede,Anthony Banda
662220,2022,San Diego Padres,Reiss Knehr,Steven Wilson
662220,2022,Colorado Rockies,Austin Gomber,Lucas Gilbreath
661304,2022,New York Yankees,Jordan Montgomery,Michael King
661304,2022,Texas Rangers,Matt Moore,Dennis Santana
661304,2022,New York Yankees,Michael King,Wandy Peralta
661396,2022,Miami Marlins,Elieser Hernández,Louis Head
662547,2022,Houston Astros,Cristian Javier,Phil Maton
662547,2022,Washington Nationals,Erick Fedde,Josh Rogers
661368,2022,Miami Marlins,Braxton Garrett,Huascar Brazobán
661368,2022,Cincinnati Reds,Graham Ashcraft,Alexis Díaz
661147,2022,Texas Rangers,Glenn Otto,Josh Sborz
661147,2022,Boston Red Sox,Rich Hill,Hirokazu Sawamura
661058,2022,Baltimore Orioles,Bruce Zimmermann,Logan Gillaspie
661058,2022,Cleveland Guardians,Shane Bieber,Enyel De Los Santos
661058,2022,Cleveland Guardians,Enyel De Los Santos,Eli Morgan
662529,2022,Washington Nationals,Erasmo Ramírez,Kyle Finnegan
661516,2022,Oakland Athletics,Cole Irvin,Domingo Acevedo
663089,2022,Cincinnati Reds,Connor Overton,Luis Cessa
663089,2022,Pittsburgh Pirates,Anthony Banda,Wil Crowe
663089,2022,Pittsburgh Pirates,Wil Crowe,Beau Sulser
662568,2022,New York Mets,Chris Bassitt,Seth Lugo
662568,2022,New York Mets,Seth Lugo,Chasen Shreve
662452,2022,Pittsburgh Pirates,JT Brubaker,Anthony Banda
662452,2022,Arizona Diamondbacks,J.B. Wendelken,Mark Melancon
661693,2022,Minnesota Twins,Cole Sands,Juan Minaya
661693,2022,Minnesota Twins,Juan Minaya,Yennier Cano
661693,2022,New York Yankees,Jameson Taillon,Lucas Luetge
661693,2022,New York Yankees,Lucas Luetge,Wandy Peralta
661642,2022,Los Angeles Angels,Chase Silseth,Jaime Barria
661642,2022,Los Angeles Angels,Jaime Barria,Andrew Wantz
663070,2022,Cincinnati Reds,Dauri Moreta,Phillip Diehl
663070,2022,Cincinnati Reds,Robert Dugger,Alexis Díaz
663070,2022,Pittsburgh Pirates,Mitch Keller,Heath Hembree
663070,2022,Cincinnati Reds,Tony Santillan,Jeff Hoffman
661253,2022,New York Yankees,Jameson Taillon,Lucas Luetge
661253,2022,Seattle Mariners,Logan Gilbert,Penn Murfee
661253,2022,New York Yankees,Lucas Luetge,Scott Effross
661253,2022,Seattle Mariners,Erik Swanson,Matt Brash
661253,2022,New York Yankees,Albert Abreu,Lou Trivino
662761,2022,Seattle Mariners,Chris Flexen,Matt Festa
662761,2022,Seattle Mariners,Ryan Borucki,Penn Murfee
662298,2022,Pittsburgh Pirates,Bryse Wilson,Colin Holderman
662298,2022,Milwaukee Brewers,Corbin Burnes,Brad Boxberger
662298,2022,Pittsburgh Pirates,Colin Holderman,Manny Bañuelos
663142,2022,Chicago Cubs,Daniel Norris,Keegan Thompson
661695,2022,Minnesota Twins,Caleb Thielbar,Tyler Duffey
661695,2022,Cleveland Guardians,Trevor Stephan,Nick Sandlin
663162,2022,Chicago Cubs,Drew Smyly,Robert Gsellman
661318,2022,Detroit Tigers,Elvin Rodriguez,Jacob Barnes
661490,2022,New York Yankees,Jordan Montgomery,Clarke Schmidt
661490,2022,Chicago White Sox,Joe Kelly,Liam Hendriks
662678,2022,Kansas City Royals,Brad Keller,Collin Snider
662678,2022,Kansas City Royals,Collin Snider,Dylan Coleman
662941,2022,Arizona Diamondbacks,Zac Gallen,Kyle Nelson
661761,2022,Toronto Blue Jays,Yusei Kikuchi,Trevor Richards
661761,2022,Minnesota Twins,Jovani Moran,Jharel Cotton
661761,2022,Toronto Blue Jays,Andrew Vasquez,Jeremy Beasley
661460,2022,Los Angeles Dodgers,Phil Bickford,David Price
661460,2022,Chicago White Sox,Reynaldo López,Aaron Bummer
663348,2022,Chicago Cubs,Kyle Hendricks,Scott Effross
663348,2022,Chicago Cubs,Daniel Norris,Mychal Givens
663348,2022,Arizona Diamondbacks,Mark Melancon,J.B. Wendelken
663056,2022,Cleveland Guardians,Shane Bieber,Anthony Castro
663056,2022,Toronto Blue Jays,Kevin Gausman,Trent Thornton
663056,2022,Toronto Blue Jays,Trent Thornton,Julian Merryweather
663011,2022,Kansas City Royals,Carlos Hernández,Ronald Bolaños
661897,2022,Chicago White Sox,Davis Martin,Bennett Sousa
661897,2022,Chicago White Sox,Bennett Sousa,Matt Foster
661897,2022,Tampa Bay Rays,Shawn Armstrong,Colin Poche
661661,2022,Minnesota Twins,Chris Archer,Jovani Moran
661661,2022,Minnesota Twins,Griffin Jax,Trevor Megill
661496,2022,Philadelphia Phillies,Nick Nelson,Connor Brogdon
661496,2022,Philadelphia Phillies,Corey Knebel,Mark Appel
661496,2022,Atlanta Braves,Spencer Strider,Tyler Matzek
661496,2022,Atlanta Braves,Tyler Matzek,Jackson Stephens
663391,2022,Boston Red Sox,Hirokazu Sawamura,Austin Davis
661545,2022,Atlanta Braves,Kyle Wright,Collin McHugh
661701,2022,Minnesota Twins,Danny Coulombe,Griffin Jax
661701,2022,Oakland Athletics,James Kaprielian,Zach Jackson
661701,2022,Oakland Athletics,A.J. Puk,Lou Trivino
662277,2022,New York Mets,Colin Holderman,Chasen Shreve
661959,2022,Chicago Cubs,Keegan Thompson,Michael Rucker
662692,2022,Kansas City Royals,Ronald Bolaños,Taylor Clarke
662692,2022,Houston Astros,Blake Taylor,Phil Maton
662796,2022,Detroit Tigers,Eduardo Rodriguez,Michael Fulmer
662796,2022,Detroit Tigers,Michael Fulmer,Alex Lange
661334,2022,Milwaukee Brewers,Corbin Burnes,Hoby Milner
661334,2022,Milwaukee Brewers,Hoby Milner,Trevor Kelley
662092,2022,San Francisco Giants,Zack Littell,Jose Alvarez
661819,2022,Texas Rangers,Spencer Howard,Josh Sborz
661819,2022,Baltimore Orioles,Jordan Lyles,Dillon Tate
661819,2022,Baltimore Orioles,Nick Vespi,Félix Bautista
662528,2022,Washington Nationals,Patrick Corbin,Austin Voth
662519,2022,Cincinnati Reds,Hunter Greene,Art Warren
663226,2022,Boston Red Sox,John Schreiber,Matt Strahm
662448,2022,Pittsburgh Pirates,Wil Crowe,Chris Stratton
662980,2022,Colorado Rockies,Carlos Estévez,Lucas Gilbreath
662736,2022,Boston Red Sox,Austin Davis,Tanner Houck
662843,2022,Baltimore Orioles,Tyler Wells,Joey Krehbiel
662843,2022,Baltimore Orioles,Logan Allen,Bryan Baker
662102,2022,St. Louis Cardinals,Jake Woodford,Packy Naughton
662102,2022,St. Louis Cardinals,Kodi Whitley,T.J. McFarland
662679,2022,Toronto Blue Jays,Yusei Kikuchi,Trent Thornton
662679,2022,Toronto Blue Jays,Trevor Richards,Matt Gage
662679,2022,Toronto Blue Jays,Andrew Vasquez,Yimi García
662365,2022,Oakland Athletics,James Kaprielian,Parker Markel
662365,2022,Oakland Athletics,Austin Pruitt,Sam Selman
662365,2022,Boston Red Sox,Tyler Danish,Matt Strahm
662365,2022,Boston Red Sox,Matt Strahm,John Schreiber
662365,2022,Oakland Athletics,Domingo Acevedo,Sam Moll
661386,2022,Kansas City Royals,Brad Keller,Josh Staumont
662720,2022,New York Mets,Joely Rodríguez,Stephen Nogosek
662720,2022,Los Angeles Dodgers,Caleb Ferguson,Daniel Hudson
663050,2022,Cincinnati Reds,Mike Minor,Luis Cessa
663050,2022,Cincinnati Reds,Luis Cessa,Art Warren
662567,2022,New York Mets,Carlos Carrasco,Chasen Shreve
662567,2022,New York Mets,Chasen Shreve,Drew Smith
662567,2022,Seattle Mariners,Drew Steckenrider,Diego Castillo
663376,2022,Oakland Athletics,Kirby Snead,Austin Pruitt
663359,2022,Arizona Diamondbacks,Zach Davies,Joe Mantiply
663359,2022,Arizona Diamondbacks,Mark Melancon,Kyle Nelson
661902,2022,Tampa Bay Rays,Jeffrey Springs,Matt Wisler
661902,2022,Toronto Blue Jays,Ryan Borucki,David Phelps
661278,2022,Detroit Tigers,Joe Jiménez,Andrew Chafin
662760,2022,Houston Astros,José Urquidy,Brandon Bielak
662760,2022,Houston Astros,Brandon Bielak,Seth Martinez
662056,2022,San Francisco Giants,Alex Wood,John Brebbia
662056,2022,Los Angeles Dodgers,Tyler Anderson,Evan Phillips
662056,2022,San Francisco Giants,Tyler Rogers,Alex Young
662261,2022,San Diego Padres,Dinelson Lamet,Ray Kerr
661150,2022,Washington Nationals,Steve Cishek,Carl Edwards Jr.
661867,2022,Toronto Blue Jays,Adam Cimber,Tim Mayza
663179,2022,Chicago Cubs,Brandon Hughes,Scott Effross
661732,2022,Minnesota Twins,Joe Smith,Caleb Thielbar
661403,2022,Miami Marlins,Elieser Hernández,Louis Head
663430,2022,Los Angeles Angels,Michael Lorenzen,Elvis Peguero
663430,2022,Los Angeles Angels,Elvis Peguero,Kyle Barraclough
663430,2022,Washington Nationals,Josiah Gray,Steve Cishek
663152,2022,St. Louis Cardinals,Drew VerHagen,Ryan Helsley
663152,2022,Chicago Cubs,Mychal Givens,David Robertson
663152,2022,Chicago Cubs,Michael Rucker,Daniel Norris
661892,2022,St. Louis Cardinals,Packy Naughton,Johan Oviedo
661892,2022,Tampa Bay Rays,Corey Kluber,Jason Adam
661892,2022,St. Louis Cardinals,Nick Wittgren,T.J. McFarland
661500,2022,Atlanta Braves,Charlie Morton,Dylan Lee
661500,2022,Atlanta Braves,Dylan Lee,Collin McHugh
661500,2022,Philadelphia Phillies,Seranthony Domínguez,José Alvarado
662159,2022,Seattle Mariners,Marco Gonzales,Penn Murfee
662159,2022,Seattle Mariners,Diego Castillo,Wyatt Mills
661293,2022,New York Yankees,Wandy Peralta,Jonathan Loáisiga
661293,2022,Seattle Mariners,Luis Castillo,Ryan Borucki
663055,2022,Cleveland Guardians,Shane Bieber,Eli Morgan
661749,2022,Minnesota Twins,Dylan Bundy,Ian Hamilton
661303,2022,Texas Rangers,Jon Gray,Brock Burke
661303,2022,New York Yankees,Nestor Cortes,Clay Holmes
661146,2022,Boston Red Sox,Austin Davis,Tanner Houck
661515,2022,Oakland Athletics,Jared Koenig,Domingo Acevedo
661515,2022,Oakland Athletics,Austin Pruitt,Sam Selman
661346,2022,Baltimore Orioles,Dillon Tate,Jorge López
661627,2022,Philadelphia Phillies,Cristopher Sánchez,Nick Nelson
661627,2022,New York Mets,Chris Bassitt,Chasen Shreve
662946,2022,Arizona Diamondbacks,Tyler Holton,Noé Ramirez
663010,2022,Kansas City Royals,Daniel Lynch IV,Collin Snider
663010,2022,Colorado Rockies,Jhoulys Chacín,Robert Stephenson
663010,2022,Kansas City Royals,Collin Snider,Amir Garrett
663010,2022,Kansas City Royals,Amir Garrett,Taylor Clarke
662451,2022,Pittsburgh Pirates,Roansy Contreras,Duane Underwood Jr.
662451,2022,Arizona Diamondbacks,Zach Davies,Ian Kennedy
661681,2022,New York Yankees,Nestor Cortes,Clarke Schmidt
661681,2022,New York Yankees,Clarke Schmidt,Manny Bañuelos
661349,2022,Kansas City Royals,Carlos Hernández,Amir Garrett
661349,2022,Baltimore Orioles,Paul Fry,Joey Krehbiel
662380,2022,Los Angeles Angels,Patrick Sandoval,Jimmy Herget
662380,2022,Oakland Athletics,Dany Jiménez,A.J. Puk
662380,2022,Oakland Athletics,Adam Kolarek,Domingo Acevedo
661818,2022,Baltimore Orioles,Bryan Baker,Dillon Tate
661818,2022,Texas Rangers,Matt Moore,José Leclerc
661818,2022,Baltimore Orioles,Dillon Tate,Cionel Pérez
663278,2022,Boston Red Sox,Tanner Houck,Hirokazu Sawamura
663278,2022,Boston Red Sox,Tyler Danish,Austin Davis
663278,2022,Chicago White Sox,José Ruiz,Bennett Sousa
662725,2022,Boston Red Sox,Brayan Bello,Hirokazu Sawamura
661627,2022,Philadelphia Phillies,Cristopher Sánchez,Nick Nelson
661627,2022,New York Mets,Chris Bassitt,Chasen Shreve
662364,2022,Oakland Athletics,Paul Blackburn,Lou Trivino
662364,2022,Oakland Athletics,Domingo Tapia,Parker Markel
663367,2022,Arizona Diamondbacks,Humberto Castellanos,Keynan Middleton
663367,2022,Arizona Diamondbacks,Kyle Nelson,Noé Ramirez
663367,2022,Arizona Diamondbacks,Ian Kennedy,Caleb Smith
663367,2022,Chicago Cubs,Scott Effross,Rowan Wick
662696,2022,Los Angeles Dodgers,Michael Grove,Phil Bickford
662689,2022,Houston Astros,Rafael Montero,Bryan Abreu
663398,2022,Los Angeles Angels,Reid Detmers,Archie Bradley
663398,2022,Boston Red Sox,Tyler Danish,Jake Diekman
663398,2022,Boston Red Sox,John Schreiber,Matt Strahm
662223,2022,New York Mets,Chris Bassitt,Stephen Nogosek
661984,2022,San Francisco Giants,Carlos Rodón,Zack Littell
661984,2022,San Francisco Giants,Yunior Marte,Luis González
663102,2022,Washington Nationals,Erick Fedde,Jordan Weems
663102,2022,Cincinnati Reds,Tony Santillan,Ross Detwiler
662552,2022,Washington Nationals,Aníbal Sánchez,Jordan Weems
662552,2022,New York Mets,Mychal Givens,Seth Lugo
663012,2022,Colorado Rockies,Kyle Freeland,Jhoulys Chacín
663012,2022,Kansas City Royals,Zack Greinke,Dylan Coleman
663012,2022,Kansas City Royals,Dylan Coleman,Gabe Speier
663012,2022,Colorado Rockies,Alex Colomé,Carlos Estévez
663012,2022,Kansas City Royals,Gabe Speier,Josh Staumont
663012,2022,Kansas City Royals,Josh Staumont,Scott Barlow
718682,2023,Colorado Rockies,Kyle Freeland,Justin Lawrence
718276,2023,Colorado Rockies,Ryan Feltner,Brent Suter
718276,2023,New York Mets,Jimmy Yacabonis,Tommy Hunter
717337,2023,Atlanta Braves,Spencer Strider,Ben Heller
717337,2023,Arizona Diamondbacks,Miguel Castro,Kyle Nelson
718270,2023,Boston Red Sox,Tanner Houck,Richard Bleier
718687,2023,San Francisco Giants,Alex Wood,Jakob Junis
718687,2023,Chicago White Sox,Lance Lynn,José Ruiz
717334,2023,San Francisco Giants,Alex Cobb,Jakob Junis
716673,2023,Toronto Blue Jays,Trevor Richards,Chad Green
716673,2023,Kansas City Royals,Austin Cox,Carlos Hernández
716673,2023,Kansas City Royals,Carlos Hernández,Tucker Davidson
716673,2023,Toronto Blue Jays,Chad Green,Tim Mayza
716673,2023,Toronto Blue Jays,Tim Mayza,Jordan Romano
717112,2023,Los Angeles Dodgers,Michael Grove,Ryan Yarbrough
717112,2023,Los Angeles Dodgers,Ryan Yarbrough,Brusdar Graterol
717112,2023,Los Angeles Dodgers,Yency Almonte,Caleb Ferguson
717112,2023,Los Angeles Dodgers,Caleb Ferguson,Alex Vesia
717223,2023,Seattle Mariners,Logan Gilbert,Matt Brash
717223,2023,Arizona Diamondbacks,Luis Frías,Scott McGough
716672,2023,Boston Red Sox,Tanner Houck,Joe Jacques
716672,2023,Boston Red Sox,Joe Jacques,John Schreiber
716672,2023,Boston Red Sox,John Schreiber,Brennan Bernardino
716672,2023,Boston Red Sox,Brennan Bernardino,Brandon Walter
717329,2023,Philadelphia Phillies,Taijuan Walker,Andrew Vasquez
717225,2023,Cincinnati Reds,Brandon Williamson,Lucas Sims
717225,2023,Los Angeles Dodgers,Yency Almonte,Phil Bickford
717225,2023,Cincinnati Reds,Lucas Sims,Ian Gibaut
717225,2023,Cincinnati Reds,Ian Gibaut,Alex Young
717225,2023,Cincinnati Reds,Alex Young,Alexis Díaz
718681,2023,San Diego Padres,Blake Snell,Domingo Tapia
717108,2023,Cleveland Guardians,Sam Hentges,Enyel De Los Santos
717108,2023,Chicago White Sox,Lane Ramsey,Sammy Peralta
718683,2023,Arizona Diamondbacks,Merrill Kelly,Kyle Nelson
718683,2023,Arizona Diamondbacks,Kyle Nelson,Kevin Ginkel
718683,2023,Los Angeles Dodgers,Alex Vesia,Yency Almonte
718271,2023,New York Yankees,Gerrit Cole,Jimmy Cordero
718271,2023,Tampa Bay Rays,Garrett Cleavinger,Jalen Beeks
717220,2023,Boston Red Sox,Kutter Crawford,Brennan Bernardino
717220,2023,San Francisco Giants,Logan Webb,Taylor Rogers
717331,2023,San Diego Padres,Tom Cosgrove,Alek Jacob
717107,2023,Baltimore Orioles,Kyle Bradish,Cionel Pérez
717107,2023,New York Mets,Jose Quintana,Trevor Gott
716665,2023,Texas Rangers,Jordan Montgomery,José Leclerc
716665,2023,Texas Rangers,José Leclerc,Ian Kennedy
716665,2023,Texas Rangers,Ian Kennedy,Brock Burke
718693,2023,Miami Marlins,Edward Cabrera,Huascar Brazobán
718693,2023,Miami Marlins,Huascar Brazobán,Andrew Nardi
718693,2023,New York Mets,Dennis Santana,Brooks Raley
718268,2023,Kansas City Royals,Ryan Yarbrough,Carlos Hernández
718268,2023,Oakland Athletics,Shintaro Fujinami,Sam Long
717330,2023,New York Mets,Drew Smith,David Peterson
717330,2023,Chicago White Sox,Michael Kopech,Aaron Bummer
717330,2023,Chicago White Sox,Aaron Bummer,Gregory Santos
717111,2023,Boston Red Sox,Chris Murphy,Mauricio Llovera
717111,2023,Boston Red Sox,Mauricio Llovera,Richard Bleier
717222,2023,Toronto Blue Jays,Alek Manoah,Génesis Cabrera
717222,2023,Los Angeles Angels,Reid Detmers,Reynaldo López
717222,2023,Toronto Blue Jays,Jay Jackson,Trevor Richards
717222,2023,Los Angeles Angels,Aaron Loup,Jaime Barria
718272,2023,Detroit Tigers,Alex Faedo,Tyler Alexander
718272,2023,St. Louis Cardinals,Steven Matz,James Naile
718272,2023,St. Louis Cardinals,James Naile,JoJo Romero
718272,2023,Detroit Tigers,Tyler Alexander,Mason Englert
718272,2023,Detroit Tigers,Mason Englert,Tyler Holton
717218,2023,Detroit Tigers,Joey Wentz,Jason Foley
717218,2023,Detroit Tigers,Jason Foley,Tyler Holton
716669,2023,Houston Astros,Hunter Brown,Phil Maton
718685,2023,Cincinnati Reds,Hunter Greene,Alex Young
718685,2023,Philadelphia Phillies,Zack Wheeler,Andrew Bellatti
718685,2023,Cincinnati Reds,Derek Law,Reiver Sanmartin
716666,2023,New York Mets,Sean Reid-Foley,Grant Hartwig
718688,2023,New York Yankees,Clarke Schmidt,Ian Hamilton
718688,2023,Baltimore Orioles,Dean Kremer,Logan Gillaspie
718688,2023,Baltimore Orioles,Logan Gillaspie,Danny Coulombe
718688,2023,New York Yankees,Ian Hamilton,Ron Marinaccio
718688,2023,New York Yankees,Ron Marinaccio,Jimmy Cordero
718688,2023,Baltimore Orioles,Cionel Pérez,Bryan Baker
718269,2023,Miami Marlins,Sandy Alcantara,A.J. Puk
717327,2023,Minnesota Twins,Oliver Ortega,Jorge López
717327,2023,Minnesota Twins,Jorge López,Cole Sands
718693,2023,Miami Marlins,Edward Cabrera,Huascar Brazobán
718693,2023,Miami Marlins,Huascar Brazobán,Andrew Nardi
718693,2023,New York Mets,Dennis Santana,Brooks Raley
717216,2023,Philadelphia Phillies,Aaron Nola,Yunior Marte
717216,2023,Pittsburgh Pirates,Quinn Priester,Ryan Borucki
717216,2023,Pittsburgh Pirates,Ryan Borucki,Colin Holderman
717216,2023,Pittsburgh Pirates,Yerry De Los Santos,David Bednar
717110,2023,New York Yankees,Carlos Rodón,Jhony Brito
717110,2023,Houston Astros,José Urquidy,Phil Maton
717110,2023,Houston Astros,Phil Maton,J.P. France
717110,2023,New York Yankees,Jhony Brito,Wandy Peralta
717110,2023,Houston Astros,Héctor Neris,Bryan Abreu
718267,2023,Milwaukee Brewers,Adrian Houser,Hoby Milner
718267,2023,Milwaukee Brewers,Hoby Milner,Joel Payamps
716667,2023,Los Angeles Angels,Griffin Canning,Kolton Ingram
716667,2023,Cleveland Guardians,Nick Sandlin,Sam Hentges
716667,2023,Los Angeles Angels,Kolton Ingram,Andrew Wantz
717328,2023,Baltimore Orioles,Kyle Gibson,Yennier Cano
717328,2023,Baltimore Orioles,Yennier Cano,Bryan Baker
717215,2023,New York Mets,Carlos Carrasco,Reed Garrett
717215,2023,Washington Nationals,Patrick Corbin,Jordan Weems
717215,2023,Washington Nationals,Mason Thompson,Kyle Finnegan
717104,2023,Cincinnati Reds,Buck Farmer,Sam Moll
717104,2023,Washington Nationals,Jake Irvin,Andrés Machado
717104,2023,Cincinnati Reds,Fernando Cruz,Alex Young
717104,2023,Cincinnati Reds,Alex Young,Lucas Sims
716668,2023,San Francisco Giants,Kyle Harrison,Jakob Junis
716668,2023,Colorado Rockies,Ty Blach,Matt Koch
716668,2023,San Francisco Giants,Jakob Junis,Taylor Rogers
716668,2023,Colorado Rockies,Matt Koch,Jake Bird
716668,2023,Colorado Rockies,Jake Bird,Evan Justice
716668,2023,Colorado Rockies,Evan Justice,Justin Lawrence
718684,2023,Houston Astros,José Urquidy,Bryan Abreu
717322,2023,Chicago Cubs,Marcus Stroman,Michael Rucker
717322,2023,St. Louis Cardinals,Kyle Leahy,JoJo Romero
717207,2023,Kansas City Royals,Jose Cuas,Dylan Coleman
717207,2023,Minnesota Twins,Jovani Moran,Josh Winder
717103,2023,Tampa Bay Rays,Shawn Armstrong,Colin Poche
717103,2023,Detroit Tigers,Matt Manning,Andrew Vasquez
718675,2023,Texas Rangers,Nathan Eovaldi,Cole Ragans
718685,2023,Cincinnati Reds,Hunter Greene,Alex Young
718685,2023,Philadelphia Phillies,Zack Wheeler,Andrew Bellatti
718685,2023,Cincinnati Reds,Derek Law,Reiver Sanmartin
718264,2023,Los Angeles Angels,José Suarez,Chase Silseth
718264,2023,Texas Rangers,Martín Pérez,Josh Sborz
718264,2023,Texas Rangers,Josh Sborz,Cole Ragans
718264,2023,Los Angeles Angels,Chase Silseth,Chris Devenski
716659,2023,Milwaukee Brewers,Wade Miley,Elvis Peguero
716659,2023,New York Yankees,Matt Krook,Ron Marinaccio
717323,2023,Houston Astros,J.P. France,Bryan Abreu
718263,2023,Washington Nationals,Trevor Williams,Andrés Machado
718263,2023,Arizona Diamondbacks,Joe Mantiply,Kevin Ginkel
718263,2023,Arizona Diamondbacks,Kevin Ginkel,Kyle Nelson
718263,2023,Washington Nationals,Thaddeus Ward,Erasmo Ramírez
718688,2023,New York Yankees,Clarke Schmidt,Ian Hamilton
718688,2023,Baltimore Orioles,Dean Kremer,Logan Gillaspie
718688,2023,Baltimore Orioles,Logan Gillaspie,Danny Coulombe
718688,2023,New York Yankees,Ian Hamilton,Ron Marinaccio
718688,2023,New York Yankees,Ron Marinaccio,Jimmy Cordero
718688,2023,Baltimore Orioles,Cionel Pérez,Bryan Baker
717217,2023,Cleveland Guardians,Eli Morgan,Sam Hentges
716654,2023,Minnesota Twins,Kenta Maeda,Kody Funderburk
716654,2023,New York Mets,Drew Smith,Jeff Brigham
718265,2023,Houston Astros,Brandon Bielak,Matt Gage
718265,2023,Houston Astros,Matt Gage,Seth Martinez
718265,2023,Seattle Mariners,Gabe Speier,Matt Brash
717221,2023,San Francisco Giants,Ryan Walker,Sean Manaea
717221,2023,San Francisco Giants,Sean Manaea,Tyler Rogers
717325,2023,Chicago Cubs,Justin Steele,Julian Merryweather
717325,2023,Chicago Cubs,Michael Fulmer,Mark Leiter Jr.
716660,2023,Arizona Diamondbacks,Merrill Kelly,Ryan Thompson
718262,2023,Cincinnati Reds,Graham Ashcraft,Casey Legumina
718262,2023,Cincinnati Reds,Reiver Sanmartin,Alex Young
717317,2023,Detroit Tigers,Chasen Shreve,Brendan White
718684,2023,Houston Astros,José Urquidy,Bryan Abreu
